0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,label
0.1146753081936511,0.0,0.022902531311892137,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11085476783349425,0.39121772034921154,0.39121772034921154,0.0,0.0,0.0,0.0,0.007175186977654513,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12214352479356198,0.18691089338325587,0.11630802866654792,0.14270929449700115,0.11211994828740936,0.3278785423310698,0.39121772034921154,0.39121772034921154,0.39121772034921154,0.07003439600830372,0.0,0.0,0.06999675703024587,0.30878156471785384,0.30878156471785384,0.0,0.0,0.0,0.0,0.040385203931424585,0.058573276500015106,0.27350324878828053,0.30878156471785384,0.30878156471785384,0.09282950769885155,0.08623284408576315,0.0,0.0642231247476287,0.11802069181277862,0.07344009628406262,0.09011058349667307,0.07079562685391577,0.2070315522869618,0.30878156471785384,0.30878156471785384,0.30878156471785384,0.04422164871173079,0.04555780961082292,0.13181193855919823,0.0,0.061617829911246556,0.1485083962230868,0.0985640690851581,0.30878156471785384,0.0,0.0,0.00547061054859911,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09312644496369123,0.14250732533868712,0.08867726102351357,0.1088064986027215,0.08548412378934132,0.24998593317800738,0.3756060344611462,0.3756060344611462,0.3756060344611462,0.05339664412383506,0.016715754454052836,0.06664161457659137,0.2771461589195493,0.10178333853029739,0.1271853604380946,0.0,0.0,0.0,0.0,0.0,0.0,0.3756060344611462,0.3756060344611462,0.24316466177035673,0.07771736010039292,0.0,0.0,0.0,0.10582172955014044,0.06584911414887071,0.0807964912755902,0.06347798477704376,0.18563216837612628,0.3080292888404163,0.31327444254793074,0.31327444254793074,0.039650770372178165,0.04084882179119121,0.11818747288669028,0.0,0.05524883164282963,0.13315813608324412,0.0883761999856506,0.31327444254793074,0.0,0.0,0.0,0.0,0.31327444254793074,0.31327444254793074,0.18056689375692364,0.05771061552343931,0.0,0.0,0.0,0.3065799186730286,0.07325143962066333,0.21367873460952233,0.24025766547079802,0.06400639467051614,0.0,0.1815333517466999,0.0,0.17981650514982786,5
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0038720791345136394,0.011288953926448063,0.4000463591419745,0.06725501786463267,0.0236196827205332,0.0,0.0,0.0,0.0,0.3136042834169046,0.3268381489974478,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3956165218233383,0.4000463591419745,0.4000463591419745,0.35397139375977876,0.13630030512988595,0.07311260696220588,0.061072151904462565,0.0,0.005756259496771137,0.00231341034209423,0.006744692413976339,0.32751622060729785,0.04018214723427042,0.014111803086774802,0.0,0.0,0.0,0.0,0.05621587131288979,0.0,0.0747156351836331,0.012374042244923583,0.2673261433766477,0.08235804357568223,0.27692976148293447,0.18581579016893193,0.1362363453356909,0.23636483689903126,0.32751622060729785,0.32751622060729785,0.21148356081628442,0.08143390787329133,0.043681819303799635,0.03648813542326528,0.0,0.0034391317400802902,0.32751622060729785,0.2252465026401068,0.07160257049642275,0.13146994908246193,0.034469814097204024,0.0,0.15956377892267296,0.18603428206122663,0.32751622060729785,0.19917365163804568,0.20757863037189722,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2512605581829544,0.30587818460065985,0.30587818460065985,0.22481126310643793,0.08656587593865712,0.046434649268106226,0.03878761914751814,0.0,0.0036558659571111125,0.30587818460065985,0.0,0.0,0.0,0.0,0.0,0.1458454967314039,0.05321543900052258,0.20892871461288595,0.21891594878898493,0.0629113559565783,0.30587818460065985,0.30587818460065985,0.30587818460065985,0.24348232761821054,0.16267817899860956,0.1332296456712328,0.08887371891905076,0.18277439566044468,0.305847471614312,0.305847471614312,0.16353439254091395,0.06297059026663604,0.03377794357800877,0.028215266654120115,0.0,0.0026593855229758365,0.305847471614312,0.17417689506946712,0.05536828879419371,0.10166207802441064,0.026654554555572998,0.0,0.12338626017518212,0.14385516865349257,0.305847471614312,0.1592459657404917,0.045763589591208596,0.305847471614312,0.305847471614312,0.2413213437243277,0.17711627963515317,0.11833694101707057,0.09691520287829535,0.06464938382289927,0.02504578989035457,0.22405085164349384,0.305847471614312,0.005727262560498057,0.05465216797698064,0.0,0.0,0.010407933039944082,0.01360031898224466,0
0.17791361194031538,0.0,0.1551796605072548,0.0,0.058892700248761795,0.07182159769419501,0.0,0.061912685809108095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44284160430149117,0.41658012860536486,0.0,0.0,0.23208024056113244,0.1345188828818605,0.06614313400178085,0.24893682914812162,0.10467225850101533,0.0,0.0,0.1438185478885844,0.44284160430149117,0.44284160430149117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3005222165564003,0.24339052586941123,0.0,0.0,0.1787894120323296,0.0,0.0,0.0,0.1427311822257723,0.0,0.0,0.12003015341277307,0.39089422535774043,0.38847298220731413,0.0,0.0,0.0,0.0,0.39089422535774043,0.39089422535774043,0.39089422535774043,0.08568966373017109,0.08907133856242139,0.0,0.0,0.07526851082625569,0.025615557883199993,0.36437923557917895,0.3238218850706242,0.0,0.0,0.18040385468636586,0.10456609723135413,0.05141530492258755,0.19350705360843873,0.0813653022189833,0.0,0.0,0.1117950427479931,0.36437923557917895,0.36182036277965374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3406235765412717,0.07811095684420932,0.1601440258857318,0.0,0.0,0.0,0.0,0.0,0.3397797833732764,0.36437923557917895,0.0,0.0,0.0,0.0,0.0,0.0,0.08223390318248525,0.3576382439329439,0.26614686976187824,0.0,0.0,0.0,0.0,0.3576382439329439,0.3576382439329439,0.3068655689274548,0.05870687748514316,0.06102369799101718,0.0,0.0,0.051567237531477496,0.01754948441737353,0.0,0.0,0.0,0.2499343183961117,0.2701001669221312,0.0,0.0,0.0,0.0,0.3576382439329439,0.20773195781873446,0.0,0.0,0.0,0.0,0.0,0.0,0.3576382439329439,4
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5239081836930325,0.601494300544901,0.601494300544901,0.0,0.01000129951117707,0.0,0.0,0.0,0.04277149736760771,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3562696721101301,0.3562696721101301,0.23030136013030605,0.10140020421129471,0.26325185874201973,0.0,0.11331597027424412,0.0,0.09728861635656266,0.20636973464264763,0.3562696721101301,0.3562696721101301,0.0,0.003939555804710561,0.0,0.0,0.0,0.016847880672147802,0.19997829587036908,0.3562696721101301,0.3562696721101301,0.024825686653341096,0.0028651314943349535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20705514445377843,0.4251841436966511,0.400145378650501,0.0,0.00395264013708479,0.0,0.0,0.0,0.016903837049324175,0.06324224219335664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4251841436966511,0.4251841436966511,0.4251841436966511,0.013997383056477576,0.0035933092155316275,0.0,0.00101634130788707,0.0,0.2633909691348806,0.15811830741455046,0.36898760545057785,0.3055722675178236,0.0,0.0030184459794196563,0.0,0.0,0.0,0.012908667930475718,0.1532212546448389,0.36898760545057785,0.36898760545057785,0.01902117847283931,0.002195233439577932,0.0,0.0,0.0,0.0,0.36898760545057785,0.36898760545057785,0.36898760545057785,0.010689145265924122,0.002744041799472415,0.0,0.0007761322124235752,0.0,0.20113933579265592,0.010701763017942418,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22585454589081314,0.1567496877907987,0.22318457235531616,0.0,0.0,0.0,0.0,0.2232022033684127,0.08965232097721984,0.1761854457499871,0.0,0.0,0.0,0.0,0.10301900152334219,0.15483762282872737,0.1731592521169383,0.1554678599592891,0.5127214603549982,0.5127214603549982,0.39754453328063066,0.022221233038718185,0.0,0.009317077039942934,0.1121561717925757,0.0,0.0,0.1622700740997423,0.11262019700600147,0.1603517739754716,0.0,0.0,0.0,0.0,0.013242263616593,0.0,0.0,0.0,0.2805998510539803,0.0,0.18732816889055456,0.0,0.0,0.12441000273536877,0.11169924012916833,0.4118555650792271,0.4118555650792271,0.28562445187435737,0.01596532457453234,0.0,0.006694055130488497,0.08058102278057787,0.3823428522550614,0.4118555650792271,0.1849152383607098,0.0,0.03972752194287972,0.05997502413092009,0.03237507292994271,0.05121807179479641,0.08269588040773802,0.16573178621282342,0.06656851531682836,0.13082096945365612,0.0,0.0,0.0,0.0,0.07649352416178389,0.1149698139941571,0.12857396441220845,0.11543777678220019,0.41998595450246784,0.41998595450246784,0.2951842078861226,0.016499678711860564,0.0,0.006918102943470997,0.08327804298282471,0.0,0.0,0.0,0.0,0.013685477803569508,0.0,0.08199439917048627,0.0,0.014252806558297727,0.41998595450246784,0.06825525744222426,0.07634120427139093,0.13774714675992952,0.2728733799384568,0.0,0.13504656119637448,0.16149079466265123,0.3509360062763885,0.10136391540309467,0.09100773312517695,0.36424688002932865,0.36424688002932865,0.2327145096076493,0.013007859287634054,0.0,0.005454027996396673,0.06565394901243934,0.3115164993075112,0.36424688002932865,0.15066097713869253,0.0,0.032368274936528246,0.04886506823118048,0.026377815943145085,0.04173028038236208,0.06737704397985153,0.36424688002932865,0.053810428672860657,0.060185150290044814,0.10859578138562379,0.2151253119267737,0.0,0.10646671950397102,0.12731457199284427,0.27666758052240675,0.27069643718013464,0.1100221642451731,0.0,0.0,0.0,0.0,0.0,0.07314434479296412,0.050103101791099384,9
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4235620728828239,0.3343164786851317,0.23145763837151215,0.0,0.0,0.0,0.011962160591422905,0.0,0.0,0.003208312235038296,0.0,0.0,0.0,0.0,0.0,0.0,0.13062876555244035,0.27392559133047434,0.4235620728828239,0.4235620728828239,0.4235620728828239,0.05869588392763456,0.09106497738468833,0.03882490218859889,0.10743665331893984,0.0,0.0,0.3109509376485844,0.21067772968059487,0.1458587083745537,0.0,0.0,0.0,0.0075382489232581765,0.017602788112579846,0.0,0.0,0.24990292666285377,0.15061142577331513,0.06953440368973232,0.18012588487475714,0.06135690175101988,0.10121949181165929,0.08231892087941751,0.17262093065197553,0.37053674995296026,0.37053674995296026,0.37053674995296026,0.0369886510413874,0.05738682928307026,0.024466464472033655,0.06770384246309671,0.37053674995296026,0.16372852953398223,0.15972532480763124,0.07523772618761075,0.033915203529098256,0.02275867587959354,0.08330569180565933,0.11055552075578229,0.16259959957342165,0.0,0.0,0.0017078439468806474,0.0,0.0,0.0,0.0,0.0,0.0,0.06953610814458758,0.1458156590684411,0.3694361072106785,0.3694361072106785,0.3694361072106785,0.03124490471278061,0.048475571891277144,0.020667213579429036,0.057190517818062614,0.16119022920338022,0.10000040340766446,0.3694361072106785,0.0,0.1321953097606758,0.147760506168645,0.0728617378284228,0.0,0.010507399113224075,0.1566652208638717,0.10931614641140525,0.3694361072106785,0.3694361072106785,0.167019525378647,0.053614757048601636,0.0017078439468806474,0.0,0.0,0.05324985070837686,0.11166374252917459,0.33126743661258135,0.33126743661258135,0.33126743661258135,0.02392694322054218,0.03712196490557571,0.015826684395025287,0.04379575758560255,0.33126743661258135,0.10591149229419194,0.10332192902300287,0.048669220202687845,0.02193881437432999,0.014721962824122829,0.053888165739045354,0.07151533222666709,0.10518121848571817,0.11997219638535946,0.08371288862354148,0.33126743661258135,0.33126743661258135,0.12790138863256426,0.0410574863158509,0.0013078447677212744,0.0,0.0,0.0,0.0,0.09251749061967285,0.12764529404012562,0.2006870346633098,0.2895402579935907,0.29726851558431844,0.035699179410806095,0.007415323070762949,2
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4231266843592449,0.0,0.16257273169057265,0.12210236112335178,0.2998072899975938,0.0,0.1574523640204982,0.12106923510639411,0.4003853919812544,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4231266843592449,0.0,0.0006604229413654434,0.0,0.0,0.0,0.24817011451512128,0.2651826258470723,0.4231266843592449,0.3886366436026071,0.0,0.13884071819158553,0.10427812422762875,0.2560420743963711,0.0,0.1344678106484484,0.10339581169781394,0.34193800398151525,0.09731194104784197,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3886366436026071,0.0,0.0005640158379321537,0.0,0.0,0.0,0.2119427813918287,0.22647184335079393,0.3886366436026071,0.3886366436026071,0.0,0.0,0.0,0.0,0.0,0.06558124132237622,0.03089756717654355,0.20858908582169894,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4138124158421532,0.0,0.0006440692548068073,0.0,0.0,0.0,0.24202481578032858,0.25861605574135665,0.4138124158421532,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4138124158421532,0.0,0.0006440692548068073,0.0,0.000910851490843879,0.0,0.15264916716167412,0.4138124158421532,0.40776884907346933,0.3317372271705742,0.0,0.00043068737909619277,0.0,0.0,0.0,0.16184134362373062,0.17293586117978843,0.3317372271705742,0.3317372271705742,0.0,0.0,0.0,0.0,0.0,0.05007840390894623,0.023593649916821727,0.15928043263817873,0.3317372271705742,0.0,0.00043068737909619277,0.0,0.0006090839430847862,0.0,0.10207608768066162,0.3317372271705742,0.2726739330806935,0.3317372271705742,0.0,0.10150799905729344,0.0,0.07780317338366376,0.0,0.00043068737909619277,0.3317372271705742,0.20973781787783083,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17633801222014972,0.0,0.388166624645001,0.3619714205366519,0.388166624645001,0.0,0.0,0.0,0.0,0.03296040954052637,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12433944338314239,0.0,0.388166624645001,0.388166624645001,0.388166624645001,0.08981136017554892,0.20095489339427278,0.11215152859919672,0.08331478021362548,0.10736984961371164,0.0,0.2887774402806301,0.22039954118889005,0.29297667826301554,0.0,0.0,0.0,0.0,0.016278311464579896,0.0,0.0,0.0,0.29297667826301554,0.06228668661283388,0.20742188210643556,0.11271683923804983,0.05708253671086162,0.07570861874315211,0.0,0.28149709221687663,0.29297667826301554,0.29297667826301554,0.05468493216092685,0.12235873826197656,0.06828756096337382,0.05072925179041019,0.29297667826301554,0.29297667826301554,0.29297667826301554,0.12362137607842341,0.07870194455539814,0.11704927894106135,0.0,0.11395098396647636,0.18490888556330004,0.023834537839631416,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08991311726968573,0.0,0.3343117531894068,0.35059617211214766,0.35059617211214766,0.06494495342665277,0.14531576146758043,0.08109971597541536,0.060247105824356786,0.16710659307563805,0.07726133156621352,0.17772947861623564,0.05237576085586153,0.10414006825125587,0.027726133578699845,0.2622063117710829,0.07891035746758768,0.0,0.0023834537839631416,0.0,0.35059617211214766,0.35059617211214766,0.35059617211214766,0.25482736152886143,0.014471353149286815,0.09738344972739955,0.0,0.062460983193095905,0.0,0.23224020511474536,0.2924817724802018,0.2924817724802018,0.04511606056646214,0.10094817764458319,0.05633847596799016,0.04185255253736542,0.2924817724802018,0.28095194154886965,0.2439361241868996,0.10198987673698917,0.06493053126244397,0.09656777743502172,0.0,0.09401162790346908,0.1525531833120129,0.0016557413563486271,0.0,0.2924817724802018,0.2924817724802018,0.2924817724802018,0.1770238651369897,0.010052981959548943,0.06765048528419311,0.0,0.2924817724802018,0.022412148225301846,0.2924817724802018,0.02933981184231194,0.028702158398511844,0.0,0.05815005504144819,0.0,0.06758563384238273,3
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42429058196603886,0.0,0.2993852531661264,0.0,0.1317300635855607,0.11854324483031589,0.0,0.0,0.4763309675612811,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4763309675612811,0.0,0.0,0.0,0.0,0.0,0.0,0.13515579585645485,0.4763309675612811,0.37627939857900755,0.0,0.265507903764385,0.0,0.11682396736469791,0.10512932119225221,0.0,0.0,0.4323901476331261,0.03174085151040849,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4323901476331261,0.0,0.0,0.0,0.0,0.0,0.0,0.11986205619667659,0.4323901476331261,0.4323901476331261,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4682212376858528,0.0,0.0,0.0,0.0,0.0,0.0,0.11599185325286071,0.4682212376858528,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4682212376858528,0.0,0.0,0.0,0.0,0.0,0.0,0.3310911955196055,0.4682212376858528,0.38459323581627697,0.0,0.0,0.0,0.0,0.0,0.0,0.09088654883944507,0.38459323581627697,0.34898315502743216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38459323581627697,0.0,0.0,0.0,0.0,0.0,0.0,0.25942973810672104,0.38459323581627697,0.2871341500694336,0.09453839769712652,0.0,0.0,0.0,0.0,0.0,0.0913476562203492,0.33357285883076215,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12913611707869468,0.0,0.0,0.0,0.0,0.0019492244087350142,0.0,0.29845143128671103,0.0,0.0019492244087350142,0.0,0.0,0.0,0.0,0.4064983642930016,0.4064983642930016,0.4064983642930016,0.25977070637016525,0.3757592548440314,0.17654888313352282,0.15467882083052434,0.24116274559116627,0.27674879122792595,0.0,0.0,0.0,0.0,0.06744335260134655,0.0,0.0,0.0,0.0,0.03461243756144578,0.34219165554914155,0.2571300963055358,0.013726668270414875,0.10419713400556596,0.0,0.0,0.06188668478306857,0.0,0.34219165554914155,0.34219165554914155,0.34219165554914155,0.13566930570281482,0.1962461354031709,0.09220540965539509,0.0807834282865756,0.12595100776727078,0.1445363755006449,0.2757910818161393,0.34219165554914155,0.34219165554914155,0.0,0.023199654051365388,0.0,0.0,0.008653109390361445,0.15911171759524806,0.0010905667764457719,0.0,0.16697985818636574,0.0,0.0010905667764457719,0.0,0.0,0.0,0.0,0.33269653635385305,0.33269653635385305,0.33269653635385305,0.14533847441660314,0.2102326224925851,0.09877690095671368,0.08654087351956105,0.13492755214821645,0.1548375014093787,0.16639303954005555,0.14186345766767028,0.0,0.13294490088332014,0.09057168227670163,0.0,0.0,0.0,0.0,0.33269653635385305,0.33269653635385305,0.33269653635385305,0.09627770484154193,0.19642682522324162,0.06814133661238554,0.21103929844252078,0.08160532500002149,0.07657350986668585,0.31072502241118866,0.291621059825594,0.31072502241118866,0.10804582290371426,0.15628866884419682,0.07343156442632656,0.0643352005156252,0.10030625725745518,0.1151074780665249,0.21963755346108557,0.31072502241118866,0.31072502241118866,0.0,0.018475997205676376,0.0,0.0,0.006891259005964396,0.12671515028506028,0.3033625104701593,0.31072502241118866,0.31072502241118866,0.0715736413818925,0.14602532506825813,0.05065683273198803,0.15688835841144522,0.06066607296068548,0.056925380009538715,0.08993857769039978,0.0,0.06687745451725557,0.08004202976537529,0.16566700165303938,0.0,0.006617565436643459,0.05472470387089374,0.0,4
