0,1,2,3,4,5,6,7,8,label
4.177925232280775,-0.25655481340749564,-2.2254807870324216,2.7378963503959732,-1.3838950264598524,3.684702712181848,-0.2579681638072646,-3.5809917350036726,0.4731504212271852,5
-2.493678124440559,6.867230262489562,3.696149638652093,-3.2178507939807797,-2.5641478233368615,-1.9270205202071193,-2.7453471409611496,0.3086517508675558,0.35874167874929275,0
1.5109138069435981,-2.3849363158081696,3.8788427115602326,3.052697384609509,0.038487173671761465,-2.7112937810326683,-1.2880019627702581,-0.5367418420461565,-2.8027877551764666,4
-8.134703781838718,-4.240324029659749,-2.8806780423810863,-1.1399688477421988,-0.015980935334701407,3.306887799475312,0.2582438780121768,0.14568788179379666,-0.7700586616489629,1
0.8471733472624182,-0.5867049178923802,4.0355640257373215,1.0481106668382931,0.9693789809984766,1.6550168951035695,0.35551794891135113,1.5759558411268635,0.6159570380532396,9
3.1340326068500843,-2.333427232300476,-1.218787462351714,-4.077850689572188,3.5859606057412305,-4.099820334583368,1.1261003009695192,-1.2548307929725802,3.688858166735216,2
-6.571190291278716,-2.927127689231007,-2.0737823318416013,-1.5029934602876465,1.1586688892588584,0.9223291123602724,-1.4295072978843733,-0.5819657744294918,0.9956105886775946,1
5.502354164745516,-1.2103360036159332,-2.3697341046046345,-3.6179396841490754,0.5107996540397629,-0.07038845415588682,-0.31811008561801357,2.6896575264956923,-1.732538130694367,3
-8.101024864687046,-3.502363471208425,-1.768242851541406,-1.3608159086783784,0.18733200152847784,2.251172871384459,-1.0849265801251777,0.5349905368878618,0.2733213573122907,1
-1.3237624999140096,-0.8533842486522787,2.0212157272178923,3.5716278662816774,-0.13164336195931617,-4.106820098624876,-2.5006306210857954,-2.0427680873335348,-1.035576211111898,4
5.311195449513772,-1.7571146214504056,-1.1815988353781703,-1.6142138516406561,-0.4262424391248243,0.6965548852857668,-1.0181690783187112,1.311612778370233,-1.7215719291891551,3
2.1649948847720726,-0.08209048142375619,-3.5199782195071716,1.9186921446707927,-0.6236873238614844,2.3775524692994665,-0.7083486245930142,-3.1605466064104677,2.1057629400135314,5
5.982353080516088,-0.5815712119224216,-3.1071267369117788,-3.036083230124766,-0.4536699202156297,0.24575061197530648,-2.808146283861279,2.4278484194622676,-5.271784870767908,3
-3.01572220969881,3.2329597490293502,-3.531331149045517,2.5618311408818113,1.2121262226604632,-1.9220524843413558,4.279198235325716,1.3432169315051001,-0.8870048946506676,6
-7.574187892273033,-3.604441367745289,-1.710229137732211,-1.7480947971209422,0.8863797126685534,3.3058426912390155,-1.5921270236192053,0.02677780365215221,1.3640527051198446,1
0.19387353953102993,-3.5961893928153525,3.3061179651390016,-1.6568928389448014,-4.216745750174177,1.802702222899924,1.2857748236111755,1.090150736494959,-1.1180336867149927,7
1.751747324424676,-0.7563247533199065,-0.386963026174057,-3.737833104643622,0.626026095297358,-2.8314727561797373,2.699362715349722,-1.2048543017640672,0.8817957569245042,2
1.0471807327956435,1.7508448346007166,3.1778629886732674,0.38050592807512407,7.348664767078146,4.3905034593359495,0.2807848299448046,-0.3772034514828444,-2.6573029222832183,8
-2.128614158189492,3.8160744816403724,-3.379860439225175,3.73804659657661,-1.5905928281912074,-1.3210355345462106,3.751477505712856,2.1360948621177966,-0.17884932008300203,6
0.4266952024741521,-0.4749272680414235,3.190593707084851,1.426434250392616,0.8995116643355533,1.1726109809767808,2.41459904502152,2.63146302847288,2.4162684520195716,9
-1.4862674270180265,-1.510630827415561,2.4874275086541386,3.581982187883826,1.4640546998619688,-3.590984792078123,-4.9621063479441565,-1.5060732185805679,0.951356787494549,4
-1.8226080750064626,6.624172948847784,2.7428597086321265,-3.9377342601463248,-1.7847931233994543,-1.9232648135833368,-2.3885865784356453,0.759115473531512,-0.1553987878226059,0
-1.5181197246323095,-0.30439915568358666,3.382870153051897,1.6263615693493378,-0.0837983327673335,-0.02104262929948797,1.3400541363134615,2.8535501907359277,1.584376062010782,9
-7.576856895832021,-3.229130488847506,-2.0183041780815727,-0.5196869025277658,0.5638501479282348,2.193327608147135,-0.911490737837363,0.7807811946845806,-0.23169009464431956,1
-2.8739478131402563,-2.520165244839329,-1.4087132078194777,-0.9569521906110131,2.900781922511474,-2.506393653050955,-0.30517648497256056,0.582231978589004,1.0416582602732682,1
2.28321711469784,-2.2813963952959497,-1.9995881771917925,-4.490299356568458,2.366988555701835,-4.026129057587982,1.126239881215445,-0.6266126287762215,1.626481100962614,2
0.1917111577211128,-1.6078191472113295,2.4091277055409694,3.032887100468219,0.05157027064887454,-0.02052567811631889,-2.2414333400495083,-0.759859604442056,0.31041454487233233,4
4.91192601159059,-1.3697383825945075,-2.256061052040441,-2.491274334639357,-1.2902727490647765,0.8189764812076996,-3.497000247077766,5.182817369394816,-2.4942817648162476,3
3.3644903577178984,-2.063839213656166,-0.3504018673812155,-3.774770293206745,1.6982913915009021,-4.263356660111778,0.3786560252087269,-0.7836339431508941,0.2661885325895894,2
-0.21495597497520205,-2.009283680846993,1.1016109568766619,-0.00240108324419247,-1.7996929676180753,-0.06285248924347617,2.368064922102869,2.255185521655526,-0.661134208660819,7
4.738876744147384,-0.5395368312418416,-1.1982322894839714,-1.167610078568849,-0.31614373658350137,0.40156206860304045,-0.12084243708062575,3.740673707128336,-2.5969478877956265,3
