0,1,2,3,4,5,6,7,label
30.556122448979593,77.06857808355971,34.51913265306123,82.88723062865911,8.465561224489797,39.77252073740708,67.72831632653062,107.6175148584472,1
3.813775510204082,13.652988535467404,52.37372448979592,91.82315452845621,0.4604591836734694,4.303649115287827,105.41964285714286,118.35269701053865,8
12.159438775510203,44.39116291091039,31.621173469387756,78.15639155872097,2.677295918367347,18.824015675655666,67.48979591836735,107.66323580896272,6
25.42219387755102,65.89495015865322,44.77423469387755,90.65333328757967,6.732142857142857,34.008697679522264,91.64668367346938,116.67730404760947,2
6.938775510204081,25.838120993210953,47.419642857142854,93.75281585907221,1.0612244897959184,10.420560843665907,94.90433673469387,118.99810186090724,0
2.332908163265306,8.676301214634968,51.14795918367347,91.17424753844924,0.2971938775510204,2.9476196351347475,107.44642857142857,118.35237807246699,8
7.7270408163265305,28.839492187113468,35.01147959183673,81.57487558925631,1.3877551020408163,10.07244944477638,69.99234693877551,108.28232157614856,9
9.204081632653061,35.10387913434996,36.08418367346939,81.12080343440772,1.8125,13.963848983853898,83.57142857142857,113.16145680452532,2
9.30484693877551,23.345894560579918,45.96811224489796,89.27835828845241,1.5140306122448979,9.571818066652943,95.87627551020408,117.08127191428589,0
8.161989795918368,27.571022093967038,45.63775510204081,89.27867916890409,1.3622448979591837,10.477327468338503,91.29591836734694,116.84966219364458,8
1.1747448979591837,4.873274151464405,30.693877551020407,73.54795508516533,0.11862244897959184,1.5899750159460928,78.0688775510204,110.70831942802148,5
1.9387755102040816,7.819476372847653,43.18494897959184,86.32295925114563,0.1989795918367347,2.362266936909578,89.83545918367346,115.17145478697546,3
0.48086734693877553,3.7032309752258983,27.005102040816325,71.20507874635982,0.036989795918367346,1.035053542881029,70.40178571428571,108.91948696017792,9
1.9744897959183674,12.661481933000251,41.005102040816325,83.4633609857068,0.20153061224489796,3.795835218257627,93.59056122448979,115.63291655277641,9
0.0,0.0,17.002551020408163,59.43777824993304,0.0,0.0,46.76275510204081,95.55355556003406,1
6.302295918367347,19.765892464870905,21.841836734693878,65.96031571852602,1.0573979591836735,7.696110955646916,51.34438775510204,97.62304516913281,1
0.6721938775510204,4.100577645117329,22.915816326530614,65.44147997153047,0.08545918367346939,1.3773283786445925,65.04591836734694,105.23904002110987,4
17.517857142857142,46.960276173222255,60.348214285714285,98.41934396864973,3.104591836734694,19.863739380598545,108.74107142857143,119.75180773581206,5
